Source Page,Link,Status,Link Text
"https://urbanafreelibrary.libnet.info/event/17239275","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A45%3A00&e[0][date_end]=2026-09-08%2011%3A45%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Play%20%26amp%3B%20Learn%20With%20Me!%20A%20Paving%20Pathways%20Playgroup&e[0][location]=The%20Urbana%20Free%20Library%20-%20Megan%27s%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17239275","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2010%3A45%3A00&e[0][date_end]=2026-09-08%2011%3A45%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Play%20%26amp%3B%20Learn%20With%20Me!%20A%20Paving%20Pathways%20Playgroup&e[0][location]=The%20Urbana%20Free%20Library%20-%20Megan%27s%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16318090","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2011%3A00%3A00&e[0][date_end]=2026-09-08%2013%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Champaign%20County%20Health%20Care%20Consumers%20&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16318090","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2011%3A00%3A00&e[0][date_end]=2026-09-08%2013%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Champaign%20County%20Health%20Care%20Consumers%20&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16318090","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2011%3A00%3A00&e[0][date_end]=2026-09-08%2013%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Champaign%20County%20Health%20Care%20Consumers%20&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16318090","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2011%3A00%3A00&e[0][date_end]=2026-09-08%2013%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Champaign%20County%20Health%20Care%20Consumers%20&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16318090","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2011%3A00%3A00&e[0][date_end]=2026-09-08%2013%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Champaign%20County%20Health%20Care%20Consumers%20&e[0][location]=The%20Urbana%20Free%20Library%20-%20",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17265128","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2015%3A00%3A00&e[0][date_end]=2026-09-08%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17265128","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2015%3A00%3A00&e[0][date_end]=2026-09-08%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17265128","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2015%3A00%3A00&e[0][date_end]=2026-09-08%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17265128","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2015%3A00%3A00&e[0][date_end]=2026-09-08%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/17265128","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2015%3A00%3A00&e[0][date_end]=2026-09-08%2017%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Teen%20Open%20Lab&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16563179","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2017%3A00%3A00&e[0][date_end]=2026-09-08%2019%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Stitching%20Circle&e[0][location]=The%20Urbana%20Free%20Library%20-%20MacFarlane-Hood%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16563179","https://addtocalendar.com/atc/google?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2017%3A00%3A00&e[0][date_end]=2026-09-08%2019%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Stitching%20Circle&e[0][location]=The%20Urbana%20Free%20Library%20-%20MacFarlane-Hood%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16563179","https://addtocalendar.com/atc/outlook?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2017%3A00%3A00&e[0][date_end]=2026-09-08%2019%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Stitching%20Circle&e[0][location]=The%20Urbana%20Free%20Library%20-%20MacFarlane-Hood%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16563179","https://addtocalendar.com/atc/outlookonline?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2017%3A00%3A00&e[0][date_end]=2026-09-08%2019%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Stitching%20Circle&e[0][location]=The%20Urbana%20Free%20Library%20-%20MacFarlane-Hood%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/16563179","https://addtocalendar.com/atc/yahoo?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2017%3A00%3A00&e[0][date_end]=2026-09-08%2019%3A30%3A00&e[0][timezone]=America%2FChicago&e[0][title]=Stitching%20Circle&e[0][location]=The%20Urbana%20Free%20Library%20-%20MacFarlane-Hood%20Reading%20Room",FAILED,""
"https://urbanafreelibrary.libnet.info/event/12816278","https://addtocalendar.com/atc/ical?utz=0&uln=en-US@posix&vjs=1.5&e[0][date_start]=2026-09-08%2019%3A00%3A00&e[0][date_end]=2026-09-08%2021%3A00%3A00&e[0][timezone]=America%2FChicago&e[0][title]=The%20Urbana%20Free%20Library%20Board%20Meeting&e[0][location]=The%20Urbana%20Free%20Library%20-%20The%20Lewis%20Auditorium",FAILED,""
